section,section_slug,link_text,cycle_start,cycle_end,year,month_number,month_name_es,document_date,url,is_pdf,parent_page
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Marzo 2014,2013,2014,2014,3,marzo,2014-03-01,http://www.gob.mx/cms/uploads/attachment/file/143627/Balance_Nacional_de_Azucar_1403_Marzo_2014__1431985702_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2013-2014
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Abril 2014,2013,2014,2014,4,abril,2014-04-01,http://www.gob.mx/cms/uploads/attachment/file/143628/Balance_Nacional_de_Azucar_1404_Abril_2014__1431985654_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2013-2014
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Mayo 2014,2013,2014,2014,5,mayo,2014-05-01,http://www.gob.mx/cms/uploads/attachment/file/143629/Balance_Nacional_de_Azucar_1405_Mayo_2014__1431985623_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2013-2014
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Junio 2014,2013,2014,2014,6,junio,2014-06-01,http://www.gob.mx/cms/uploads/attachment/file/143618/Balance_Nacional_de_Azucar_1406_Junio_2014__1431985474_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2013-2014
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Julio 2014,2013,2014,2014,7,julio,2014-07-01,http://www.gob.mx/cms/uploads/attachment/file/143619/Balance_Nacional_de_Azucar_1407_Julio_2014__1431985447_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2013-2014
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Agosto 2014,2013,2014,2014,8,agosto,2014-08-01,http://www.gob.mx/cms/uploads/attachment/file/143620/Balance_Nacional_de_Azucar_1408_Agosto_2014__1431985404_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2013-2014
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Septiembre 2014,2013,2014,2014,9,septiembre,2014-09-01,http://www.gob.mx/cms/uploads/attachment/file/143621/Balance_Nacional_de_Azucar_1409_Septiembre_2014__1431985131_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2013-2014
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Octubre 2014,2014,2015,2014,10,octubre,2014-10-01,http://www.gob.mx/cms/uploads/attachment/file/143634/Balance_Az_car_1410_octubre_14__1446770026_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2014-2015-67946
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Noviembre 2014,2014,2015,2014,11,noviembre,2014-11-01,http://www.gob.mx/cms/uploads/attachment/file/143636/Balance_Az_car_1411_noviembre_14__1446773006_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2014-2015-67946
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Diciembre 2014,2014,2015,2014,12,diciembre,2014-12-01,http://www.gob.mx/cms/uploads/attachment/file/143637/Balance_Az_car_1412_diciembre_14__1446773069_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2014-2015-67946
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Enero 2015,2014,2015,2015,1,enero,2015-01-01,http://www.gob.mx/cms/uploads/attachment/file/143639/Balance_Az_car_1501_enero_15__1446773143_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2014-2015-67946
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Febrero 2015,2014,2015,2015,2,febrero,2015-02-01,http://www.gob.mx/cms/uploads/attachment/file/143638/Balance_Az_car_1502_febrero_15__1446773283_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2014-2015-67946
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Marzo 2015,2014,2015,2015,3,marzo,2015-03-01,http://www.gob.mx/cms/uploads/attachment/file/143641/Balance_Az_car_1503_marzo_15__1446773435_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2014-2015-67946
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Abril 2015,2014,2015,2015,4,abril,2015-04-01,http://www.gob.mx/cms/uploads/attachment/file/143640/Balance_Az_car_1504_abril_15__1446773810_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2014-2015-67946
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Mayo 2015,2014,2015,2015,5,mayo,2015-05-01,http://www.gob.mx/cms/uploads/attachment/file/143631/Balance_Az_car_1505_mayo_15__1446774033_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2014-2015-67946
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Junio 2015,2014,2015,2015,6,junio,2015-06-01,http://www.gob.mx/cms/uploads/attachment/file/143630/Balance_Az_car_1506_junio_15__1446774370_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2014-2015-67946
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Julio 2015,2014,2015,2015,7,julio,2015-07-01,http://www.gob.mx/cms/uploads/attachment/file/143633/Balance_Az_car_1507_julio__1447784423_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2014-2015-67946
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Agosto 2015,2014,2015,2015,8,agosto,2015-08-01,http://www.gob.mx/cms/uploads/attachment/file/143632/Balance_Az_car_1508_agosto__1446774637_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2014-2015-67946
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Septiembre 2015,2014,2015,2015,9,septiembre,2015-09-01,http://www.gob.mx/cms/uploads/attachment/file/143635/Balance_Az_car_1509_septiembre_definitivo__1445543843_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2014-2015-67946
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Octubre 2015,2015,2016,2015,10,octubre,2015-10-01,http://www.gob.mx/cms/uploads/attachment/file/198581/1._Balance_Az_car_octubre_2015.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2015-2016
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Noviembre 2015,2015,2016,2015,11,noviembre,2015-11-01,http://www.gob.mx/cms/uploads/attachment/file/198583/2._Balance_Az_car_noviembre_2015.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2015-2016
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Diciembre 2015,2015,2016,2015,12,diciembre,2015-12-01,http://www.gob.mx/cms/uploads/attachment/file/198582/3._Balance_Az_car_diciembre_2015.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2015-2016
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Enero 2016,2015,2016,2016,1,enero,2016-01-01,http://www.gob.mx/cms/uploads/attachment/file/198584/4._Balance_Az_car_enero_2016.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2015-2016
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Febrero 2016,2015,2016,2016,2,febrero,2016-02-01,http://www.gob.mx/cms/uploads/attachment/file/198585/5._Balance_Az_car_febrero_2016.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2015-2016
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Marzo 2016,2015,2016,2016,3,marzo,2016-03-01,https://www.gob.mx/cms/uploads/attachment/file/239031/Balance_Az_car_marzo_2016.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2015-2016
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Abril 2016,2015,2016,2016,4,abril,2016-04-01,https://www.gob.mx/cms/uploads/attachment/file/239028/Balance_Az_car_abril_2016.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2015-2016
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Mayo 2016,2015,2016,2016,5,mayo,2016-05-01,https://www.gob.mx/cms/uploads/attachment/file/239033/Balance_Az_car_mayo_2016.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2015-2016
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Junio 2016,2015,2016,2016,6,junio,2016-06-01,https://www.gob.mx/cms/uploads/attachment/file/239032/Balance_Az_car_junio_2016.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2015-2016
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Julio 2016,2015,2016,2016,7,julio,2016-07-01,https://www.gob.mx/cms/uploads/attachment/file/239030/Balance_Az_car_julio_2016.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2015-2016
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Agosto 2016,2015,2016,2016,8,agosto,2016-08-01,https://www.gob.mx/cms/uploads/attachment/file/239029/Balance_Az_car_agosto_2016.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2015-2016
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance Nacional de Azúcar Septiembre 2016,2015,2016,2016,9,septiembre,2016-09-01,https://www.gob.mx/cms/uploads/attachment/file/239034/Balance_Az_car_septiembre_2016.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2015-2016
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance nacional de azúcar octubre 2016,2016,2017,2016,10,octubre,2016-10-01,https://www.gob.mx/cms/uploads/attachment/file/411971/Balance_Az_car_octubre_2016.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2016-2017?state=published
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance nacional de azúcar noviembre 2016,2016,2017,2016,11,noviembre,2016-11-01,https://www.gob.mx/cms/uploads/attachment/file/411970/Balance_Az_car_noviembre_2016.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2016-2017?state=published
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance nacional de azúcar diciembre 2016,2016,2017,2016,12,diciembre,2016-12-01,https://www.gob.mx/cms/uploads/attachment/file/411963/Balance_Az_car_diciembre_2016.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2016-2017?state=published
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance nacional de azúcar enero 2017,2016,2017,2017,1,enero,2017-01-01,https://www.gob.mx/cms/uploads/attachment/file/411964/Balance_Az_car_enero_2017.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2016-2017?state=published
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance nacional de azúcar febrero 2017,2016,2017,2017,2,febrero,2017-02-01,https://www.gob.mx/cms/uploads/attachment/file/411965/Balance_Az_car_febrero_2017.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2016-2017?state=published
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance nacional de azúcar marzo 2017,2016,2017,2017,3,marzo,2017-03-01,https://www.gob.mx/cms/uploads/attachment/file/411968/Balance_Az_car_marzo_2017.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2016-2017?state=published
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance nacional de azúcar abril 2017,2016,2017,2017,4,abril,2017-04-01,https://www.gob.mx/cms/uploads/attachment/file/411961/Balance_Az_car_abril_2017.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2016-2017?state=published
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance nacional de azúcar mayo 2017,2016,2017,2017,5,mayo,2017-05-01,https://www.gob.mx/cms/uploads/attachment/file/411969/Balance_Az_car_mayo_2017.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2016-2017?state=published
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance nacional de azúcar junio 2017,2016,2017,2017,6,junio,2017-06-01,https://www.gob.mx/cms/uploads/attachment/file/411967/Balance_Az_car_junio_2017.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2016-2017?state=published
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance nacional de azúcar julio 2017,2016,2017,2017,7,julio,2017-07-01,https://www.gob.mx/cms/uploads/attachment/file/411966/Balance_Az_car_julio_2017.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2016-2017?state=published
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance nacional de azúcar agosto 2017,2016,2017,2017,8,agosto,2017-08-01,https://www.gob.mx/cms/uploads/attachment/file/411962/Balance_Az_car_agosto_2017.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2016-2017?state=published
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance nacional de azúcar septiembre 2017,2016,2017,2017,9,septiembre,2017-09-01,https://www.gob.mx/cms/uploads/attachment/file/411973/12._Balance_Az_car_septiembre_2017.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-azucareros-zafra-2016-2017?state=published
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance nacional de azúcar octubre 2017,2017,2018,2017,10,octubre,2017-10-01,https://www.gob.mx/cms/uploads/attachment/file/527622/1._Balance_Az_car_octubre_2017.pdf,True,https://www.gob.mx/conadesuca/es/documentos/politica-comercial-balance-nacional-de-azucar-2017-2018
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance nacional de azúcar noviembre 2017,2017,2018,2017,11,noviembre,2017-11-01,https://www.gob.mx/cms/uploads/attachment/file/527623/2._Balance_Az_car_noviembre_2017.pdf,True,https://www.gob.mx/conadesuca/es/documentos/politica-comercial-balance-nacional-de-azucar-2017-2018
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance nacional de azúcar diciembre 2017,2017,2018,2017,12,diciembre,2017-12-01,https://www.gob.mx/cms/uploads/attachment/file/527632/3._Balance_Az_car_diciembre_2017.pdf,True,https://www.gob.mx/conadesuca/es/documentos/politica-comercial-balance-nacional-de-azucar-2017-2018
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance nacional de azúcar enero 2018,2017,2018,2018,1,enero,2018-01-01,https://www.gob.mx/cms/uploads/attachment/file/527633/4._Balance_Az_car_enero_2018.pdf,True,https://www.gob.mx/conadesuca/es/documentos/politica-comercial-balance-nacional-de-azucar-2017-2018
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance nacional de azúcar febrero 2018,2017,2018,2018,2,febrero,2018-02-01,https://www.gob.mx/cms/uploads/attachment/file/527624/5._Balance_Az_car_febrero_2018.pdf,True,https://www.gob.mx/conadesuca/es/documentos/politica-comercial-balance-nacional-de-azucar-2017-2018
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance nacional de azúcar marzo 2018,2017,2018,2018,3,marzo,2018-03-01,https://www.gob.mx/cms/uploads/attachment/file/527625/6._Balance_Az_car_marzo_2018.pdf,True,https://www.gob.mx/conadesuca/es/documentos/politica-comercial-balance-nacional-de-azucar-2017-2018
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance nacional de azúcar abril 2018,2017,2018,2018,4,abril,2018-04-01,https://www.gob.mx/cms/uploads/attachment/file/527626/7._Balance_Az_car_abril_2018.pdf,True,https://www.gob.mx/conadesuca/es/documentos/politica-comercial-balance-nacional-de-azucar-2017-2018
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance nacional de azúcar mayo 2018,2017,2018,2018,5,mayo,2018-05-01,https://www.gob.mx/cms/uploads/attachment/file/527627/8._Balance_Az_car_mayo_2018.pdf,True,https://www.gob.mx/conadesuca/es/documentos/politica-comercial-balance-nacional-de-azucar-2017-2018
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance nacional de azúcar junio 2018,2017,2018,2018,6,junio,2018-06-01,https://www.gob.mx/cms/uploads/attachment/file/527628/9._Balance_Az_car_junio_2018.pdf,True,https://www.gob.mx/conadesuca/es/documentos/politica-comercial-balance-nacional-de-azucar-2017-2018
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance nacional de azúcar julio 2018,2017,2018,2018,7,julio,2018-07-01,https://www.gob.mx/cms/uploads/attachment/file/527629/10._Balance_Az_car_julio_2018.pdf,True,https://www.gob.mx/conadesuca/es/documentos/politica-comercial-balance-nacional-de-azucar-2017-2018
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance nacional de azúcar agosto 2018,2017,2018,2018,8,agosto,2018-08-01,https://www.gob.mx/cms/uploads/attachment/file/527630/11._Balance_Az_car_agosto_2018.pdf,True,https://www.gob.mx/conadesuca/es/documentos/politica-comercial-balance-nacional-de-azucar-2017-2018
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance nacional de azúcar septiembre 2018,2017,2018,2018,9,septiembre,2018-09-01,https://www.gob.mx/cms/uploads/attachment/file/527631/12._Balance_Az_car_septiuembre_2018.pdf,True,https://www.gob.mx/conadesuca/es/documentos/politica-comercial-balance-nacional-de-azucar-2017-2018
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance nacional de azúcar octubre 2018,2018,2019,2018,10,octubre,2018-10-01,https://www.gob.mx/cms/uploads/attachment/file/527636/1._Balance_Az_car_octubre_2018.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-balance-nacional-de-azucar-2018-2019?state=published
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance nacional de azúcar noviembre 2018,2018,2019,2018,11,noviembre,2018-11-01,https://www.gob.mx/cms/uploads/attachment/file/527637/2._Balance_Az_car_noviembre_2018.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-balance-nacional-de-azucar-2018-2019?state=published
BALANCE NACIONAL DE AZÚCAR,balance_nacional_de_azúcar,Balance nacional de azúcar diciembre 2018,2018,2019,2018,12,diciembre,2018-12-01,https://www.gob.mx/cms/uploads/attachment/file/527638/3._Balance_Az_car_diciembre_2018.pdf,True,https://www.gob.mx/conadesuca/documentos/politica-comercial-balance-nacional-de-azucar-2018-2019?state=published
