date,price,product_type,year,month
2001-11-13,287.27,refinada,2001,11
2001-11-14,286.54,refinada,2001,11
2001-11-15,285.96,refinada,2001,11
2001-11-16,285.81,refinada,2001,11
2001-11-19,286.56,refinada,2001,11
2001-11-21,287.52,refinada,2001,11
2001-11-22,286.42,refinada,2001,11
2001-11-23,285.53,refinada,2001,11
2001-11-26,287.54,refinada,2001,11
2001-11-27,286.45,refinada,2001,11
2001-11-28,286.66,refinada,2001,11
2001-11-29,286.41,refinada,2001,11
2001-11-30,286.12,refinada,2001,11
2001-12-03,284.84,refinada,2001,12
2001-12-04,285.39,refinada,2001,12
2001-12-05,285.83,refinada,2001,12
2001-12-06,286.39,refinada,2001,12
2001-12-07,287.48,refinada,2001,12
2001-12-10,284.46,refinada,2001,12
2001-12-11,283.58,refinada,2001,12
2001-12-12,285.34,refinada,2001,12
2001-12-13,283.2,refinada,2001,12
2001-12-14,284.28,refinada,2001,12
2001-12-17,286.26,refinada,2001,12
2001-12-18,285.04,refinada,2001,12
2001-12-19,285.22,refinada,2001,12
2001-12-20,285.16,refinada,2001,12
2001-12-21,287.35,refinada,2001,12
2001-12-24,285.65,refinada,2001,12
2001-12-26,284.4,refinada,2001,12
2001-12-27,283.8,refinada,2001,12
2001-12-28,284.41,refinada,2001,12
2001-12-31,285.56,refinada,2001,12
2002-01-02,285.72,refinada,2002,1
2002-01-03,284.96,refinada,2002,1
2002-01-04,284.67,refinada,2002,1
2002-01-07,286.58,refinada,2002,1
2002-01-08,286.14,refinada,2002,1
2002-01-09,286.41,refinada,2002,1
2002-01-10,287.16,refinada,2002,1
2002-01-11,287.53,refinada,2002,1
2002-01-14,288.09,refinada,2002,1
2002-01-15,288.72,refinada,2002,1
2002-01-16,289.52,refinada,2002,1
2002-01-17,287.75,refinada,2002,1
2002-01-18,288.1,refinada,2002,1
2002-01-21,288.54,refinada,2002,1
2002-01-22,288.86,refinada,2002,1
2002-01-23,289.68,refinada,2002,1
2002-01-24,288.75,refinada,2002,1
2002-01-25,287.24,refinada,2002,1
2002-01-28,286.93,refinada,2002,1
2002-01-29,286.96,refinada,2002,1
2002-01-30,286.35,refinada,2002,1
2002-01-31,287.18,refinada,2002,1
2002-02-01,286.64,refinada,2002,2
2002-02-04,286.09,refinada,2002,2
2002-02-06,285.19,refinada,2002,2
2002-02-07,285.38,refinada,2002,2
2002-02-08,284.21,refinada,2002,2
2002-02-11,283.89,refinada,2002,2
2002-02-12,283.12,refinada,2002,2
2002-02-13,283.5,refinada,2002,2
2002-02-14,283.69,refinada,2002,2
2002-02-15,283.82,refinada,2002,2
2002-02-18,284.08,refinada,2002,2
2002-02-19,282.81,refinada,2002,2
2002-02-20,283.08,refinada,2002,2
2002-02-21,284.31,refinada,2002,2
2002-02-22,284.98,refinada,2002,2
2002-02-25,283.95,refinada,2002,2
2002-02-26,283.32,refinada,2002,2
2002-02-27,283.18,refinada,2002,2
2002-02-28,282.72,refinada,2002,2
2002-03-01,283.64,refinada,2002,3
2002-03-04,284.28,refinada,2002,3
2002-03-05,284.5,refinada,2002,3
2002-03-06,284.86,refinada,2002,3
2002-03-07,284.57,refinada,2002,3
2002-03-08,284.6,refinada,2002,3
2002-03-11,284.63,refinada,2002,3
2002-03-12,283.64,refinada,2002,3
2002-03-13,283.34,refinada,2002,3
2002-03-14,282.37,refinada,2002,3
2002-03-15,283.5,refinada,2002,3
2002-03-18,284.77,refinada,2002,3
2002-03-19,284.28,refinada,2002,3
2002-03-20,283.5,refinada,2002,3
2002-03-22,283.6,refinada,2002,3
2002-03-25,282.97,refinada,2002,3
2002-03-26,283.06,refinada,2002,3
2002-03-27,282.06,refinada,2002,3
2002-04-01,281.28,refinada,2002,4
2002-04-02,282.65,refinada,2002,4
2002-04-03,280.0,refinada,2002,4
2002-04-04,280.22,refinada,2002,4
2002-04-05,280.56,refinada,2002,4
2002-04-08,280.05,refinada,2002,4
2002-04-09,281.44,refinada,2002,4
2002-04-10,281.46,refinada,2002,4
2002-04-11,280.96,refinada,2002,4
2002-04-12,280.57,refinada,2002,4
2002-04-15,280.0,refinada,2002,4
2002-04-16,279.21,refinada,2002,4
2002-04-17,281.02,refinada,2002,4
2002-04-18,280.49,refinada,2002,4
2002-04-19,279.33,refinada,2002,4
2002-04-22,279.91,refinada,2002,4
2002-04-23,279.43,refinada,2002,4
2002-04-24,278.1,refinada,2002,4
2002-04-25,278.82,refinada,2002,4
2002-04-26,279.21,refinada,2002,4
2002-04-29,278.17,refinada,2002,4
2002-04-30,278.29,refinada,2002,4
2002-05-02,278.64,refinada,2002,5
2002-05-03,278.69,refinada,2002,5
2002-05-06,278.31,refinada,2002,5
2002-05-07,277.84,refinada,2002,5
2002-05-08,278.57,refinada,2002,5
2002-05-09,279.08,refinada,2002,5
2002-05-10,278.74,refinada,2002,5
2002-05-13,279.47,refinada,2002,5
2002-05-14,280.14,refinada,2002,5
2002-05-15,278.56,refinada,2002,5
2002-05-16,278.43,refinada,2002,5
2002-05-17,278.81,refinada,2002,5
2002-05-20,279.15,refinada,2002,5
2002-05-21,278.61,refinada,2002,5
2002-05-22,278.55,refinada,2002,5
2002-05-23,278.99,refinada,2002,5
2002-05-24,278.97,refinada,2002,5
2002-05-27,278.84,refinada,2002,5
2002-05-28,278.29,refinada,2002,5
2002-05-29,278.5,refinada,2002,5
2002-05-30,278.39,refinada,2002,5
2002-05-31,279.03,refinada,2002,5
2002-06-03,278.5,refinada,2002,6
2002-06-04,277.89,refinada,2002,6
2002-06-05,277.56,refinada,2002,6
2002-06-06,277.9,refinada,2002,6
2002-06-07,277.82,refinada,2002,6
2002-06-10,278.55,refinada,2002,6
2002-06-11,278.71,refinada,2002,6
2002-06-12,278.86,refinada,2002,6
2002-06-13,279.21,refinada,2002,6
2002-06-14,277.19,refinada,2002,6
2002-06-17,279.38,refinada,2002,6
2002-06-18,280.47,refinada,2002,6
2002-06-19,281.04,refinada,2002,6
2002-06-20,279.96,refinada,2002,6
2002-06-21,280.11,refinada,2002,6
2002-06-24,279.57,refinada,2002,6
2002-06-25,280.32,refinada,2002,6
2002-06-26,280.68,refinada,2002,6
2002-06-27,280.54,refinada,2002,6
2002-06-28,281.07,refinada,2002,6
2002-07-01,280.46,refinada,2002,7
2002-07-02,281.91,refinada,2002,7
2002-07-03,283.03,refinada,2002,7
2002-07-04,284.19,refinada,2002,7
2002-07-05,285.05,refinada,2002,7
2002-07-08,284.8,refinada,2002,7
2002-07-09,286.49,refinada,2002,7
2002-07-10,286.19,refinada,2002,7
2002-07-11,285.91,refinada,2002,7
2002-07-12,286.32,refinada,2002,7
2002-07-15,286.55,refinada,2002,7
2002-07-16,286.57,refinada,2002,7
2002-07-17,286.72,refinada,2002,7
2002-07-18,286.69,refinada,2002,7
2002-07-19,287.37,refinada,2002,7
2002-07-22,287.44,refinada,2002,7
2002-07-23,287.07,refinada,2002,7
2002-07-24,287.04,refinada,2002,7
2002-07-25,287.36,refinada,2002,7
2002-07-26,287.62,refinada,2002,7
2002-07-29,288.11,refinada,2002,7
2002-07-30,288.46,refinada,2002,7
2002-07-31,289.0,refinada,2002,7
2002-08-01,289.25,refinada,2002,8
2002-08-02,289.48,refinada,2002,8
2002-08-05,289.78,refinada,2002,8
2002-08-06,289.97,refinada,2002,8
2002-08-07,290.05,refinada,2002,8
2002-08-08,290.15,refinada,2002,8
2002-08-09,290.21,refinada,2002,8
2002-08-12,292.48,refinada,2002,8
2002-08-13,292.45,refinada,2002,8
2002-08-14,292.74,refinada,2002,8
2002-08-15,292.52,refinada,2002,8
2002-08-16,293.02,refinada,2002,8
2002-08-19,294.36,refinada,2002,8
2002-08-20,293.86,refinada,2002,8
2002-08-21,293.2,refinada,2002,8
2002-08-22,293.55,refinada,2002,8
2002-08-23,293.95,refinada,2002,8
2002-08-26,293.51,refinada,2002,8
2002-08-27,293.79,refinada,2002,8
2002-08-28,293.73,refinada,2002,8
2002-08-29,293.71,refinada,2002,8
2002-08-30,293.66,refinada,2002,8
2002-09-02,293.94,refinada,2002,9
2002-09-03,294.37,refinada,2002,9
2002-09-04,294.59,refinada,2002,9
2002-09-05,295.68,refinada,2002,9
2002-09-06,297.56,refinada,2002,9
2002-09-09,297.18,refinada,2002,9
2002-09-10,297.64,refinada,2002,9
2002-09-11,299.25,refinada,2002,9
2002-09-12,298.31,refinada,2002,9
2002-09-13,298.41,refinada,2002,9
2002-09-17,300.8,refinada,2002,9
2002-09-18,300.82,refinada,2002,9
2002-09-19,301.82,refinada,2002,9
2002-09-20,301.14,refinada,2002,9
2002-09-23,302.01,refinada,2002,9
2002-09-24,301.69,refinada,2002,9
2002-09-25,301.44,refinada,2002,9
2002-09-26,300.7,refinada,2002,9
2002-09-27,301.14,refinada,2002,9
2002-09-30,301.31,refinada,2002,9
2002-10-01,300.47,refinada,2002,10
2002-10-02,301.93,refinada,2002,10
2002-10-03,301.77,refinada,2002,10
2002-10-04,301.98,refinada,2002,10
2002-10-07,302.0,refinada,2002,10
2002-10-08,302.18,refinada,2002,10
2002-10-09,303.08,refinada,2002,10
2002-10-10,303.14,refinada,2002,10
2002-10-11,303.72,refinada,2002,10
2002-10-14,302.91,refinada,2002,10
2002-10-15,304.29,refinada,2002,10
2002-10-16,303.94,refinada,2002,10
2002-10-17,304.61,refinada,2002,10
2002-10-18,303.75,refinada,2002,10
2002-10-21,304.02,refinada,2002,10
2002-10-22,304.83,refinada,2002,10
2002-10-23,303.59,refinada,2002,10
2002-10-24,304.71,refinada,2002,10
2002-10-25,305.43,refinada,2002,10
2002-10-28,304.14,refinada,2002,10
2002-10-29,304.23,refinada,2002,10
2002-10-30,304.38,refinada,2002,10
2002-10-31,304.27,refinada,2002,10
2002-11-01,303.79,refinada,2002,11
2002-11-04,303.64,refinada,2002,11
2002-11-05,304.94,refinada,2002,11
2002-11-06,304.72,refinada,2002,11
2002-11-07,305.92,refinada,2002,11
2002-11-08,305.79,refinada,2002,11
2002-11-11,306.71,refinada,2002,11
2002-11-12,307.64,refinada,2002,11
2002-11-13,306.63,refinada,2002,11
2002-11-14,306.93,refinada,2002,11
2002-11-15,306.57,refinada,2002,11
2002-11-18,305.97,refinada,2002,11
2002-11-19,306.16,refinada,2002,11
2002-11-21,307.16,refinada,2002,11
2002-11-22,306.05,refinada,2002,11
2002-11-25,307.25,refinada,2002,11
2002-11-26,307.79,refinada,2002,11
2002-11-27,308.4,refinada,2002,11
2002-11-28,308.6,refinada,2002,11
2002-11-29,308.79,refinada,2002,11
2002-12-02,308.92,refinada,2002,12
2002-12-03,308.69,refinada,2002,12
2002-12-04,308.1,refinada,2002,12
2002-12-05,308.52,refinada,2002,12
2002-12-06,308.74,refinada,2002,12
2002-12-09,308.67,refinada,2002,12
2002-12-10,309.17,refinada,2002,12
2002-12-11,309.04,refinada,2002,12
2002-12-12,307.93,refinada,2002,12
2002-12-13,310.6,refinada,2002,12
2002-12-16,310.46,refinada,2002,12
2002-12-17,308.95,refinada,2002,12
2002-12-18,311.15,refinada,2002,12
2002-12-19,310.93,refinada,2002,12
2002-12-20,311.29,refinada,2002,12
2002-12-27,328.33,refinada,2002,12
2003-01-02,312.36,refinada,2003,1
2003-01-03,312.36,refinada,2003,1
2003-01-06,316.01,refinada,2003,1
2003-01-07,312.95,refinada,2003,1
2003-01-08,316.24,refinada,2003,1
2003-01-09,314.83,refinada,2003,1
2003-01-10,311.97,refinada,2003,1
2003-01-13,311.97,refinada,2003,1
2003-01-14,311.19,refinada,2003,1
2003-01-15,310.8,refinada,2003,1
2003-01-16,310.1,refinada,2003,1
2003-01-17,311.03,refinada,2003,1
2003-01-20,311.73,refinada,2003,1
2003-01-21,310.65,refinada,2003,1
2003-01-22,312.26,refinada,2003,1
2003-01-23,310.53,refinada,2003,1
2003-01-24,311.26,refinada,2003,1
2003-01-27,310.44,refinada,2003,1
2003-01-28,310.38,refinada,2003,1
2003-01-29,310.09,refinada,2003,1
2003-01-30,309.63,refinada,2003,1
2003-01-31,310.32,refinada,2003,1
2003-02-03,310.21,refinada,2003,2
2003-02-04,310.21,refinada,2003,2
2003-02-06,309.88,refinada,2003,2
2003-02-07,309.88,refinada,2003,2
2003-02-10,310.47,refinada,2003,2
2003-02-11,309.9,refinada,2003,2
2003-02-12,310.12,refinada,2003,2
2003-02-13,310.51,refinada,2003,2
2003-02-14,311.13,refinada,2003,2
2003-02-17,311.26,refinada,2003,2
2003-02-18,311.18,refinada,2003,2
2003-02-19,311.19,refinada,2003,2
2003-02-20,310.93,refinada,2003,2
2003-02-21,310.85,refinada,2003,2
2003-02-24,310.28,refinada,2003,2
2003-02-25,310.38,refinada,2003,2
2003-02-26,310.64,refinada,2003,2
2003-02-27,310.33,refinada,2003,2
2003-02-28,309.99,refinada,2003,2
2003-03-03,311.15,refinada,2003,3
2003-03-04,310.26,refinada,2003,3
2003-03-05,310.53,refinada,2003,3
2003-03-06,311.0,refinada,2003,3
2003-03-07,310.18,refinada,2003,3
2003-03-10,308.55,refinada,2003,3
2003-03-11,308.77,refinada,2003,3
2003-03-12,308.77,refinada,2003,3
2003-03-13,309.12,refinada,2003,3
2003-03-14,308.79,refinada,2003,3
2003-03-17,310.46,refinada,2003,3
2003-03-18,310.1,refinada,2003,3
2003-03-19,309.32,refinada,2003,3
2003-03-20,309.47,refinada,2003,3
2003-03-24,308.46,refinada,2003,3
2003-03-25,308.13,refinada,2003,3
2003-03-26,308.36,refinada,2003,3
2003-03-27,308.36,refinada,2003,3
2003-03-28,307.84,refinada,2003,3
2003-03-31,309.78,refinada,2003,3
2003-04-01,309.74,refinada,2003,4
2003-04-02,310.57,refinada,2003,4
2003-04-03,311.34,refinada,2003,4
2003-04-04,311.07,refinada,2003,4
2003-04-07,312.01,refinada,2003,4
2003-04-08,313.22,refinada,2003,4
2003-04-09,313.04,refinada,2003,4
2003-04-10,313.36,refinada,2003,4
2003-04-11,314.85,refinada,2003,4
2003-04-14,315.04,refinada,2003,4
2003-04-15,314.58,refinada,2003,4
2003-04-16,315.32,refinada,2003,4
2003-04-21,314.53,refinada,2003,4
2003-04-22,315.25,refinada,2003,4
2003-04-23,315.43,refinada,2003,4
2003-04-24,315.41,refinada,2003,4
2003-04-25,315.2,refinada,2003,4
2003-04-28,315.21,refinada,2003,4
2003-04-29,315.24,refinada,2003,4
2003-04-30,315.94,refinada,2003,4
2003-05-02,316.24,refinada,2003,5
2003-05-06,315.75,refinada,2003,5
2003-05-07,316.01,refinada,2003,5
2003-05-08,315.82,refinada,2003,5
2003-05-09,315.92,refinada,2003,5
2003-05-12,316.07,refinada,2003,5
2003-05-13,316.28,refinada,2003,5
2003-05-14,315.91,refinada,2003,5
2003-05-15,316.63,refinada,2003,5
2003-05-16,316.45,refinada,2003,5
2003-05-19,316.45,refinada,2003,5
2003-05-20,316.19,refinada,2003,5
2003-05-21,316.11,refinada,2003,5
2003-05-22,316.36,refinada,2003,5
2003-05-23,316.27,refinada,2003,5
2003-05-26,316.32,refinada,2003,5
2003-05-27,314.85,refinada,2003,5
2003-05-28,314.56,refinada,2003,5
2003-05-29,314.69,refinada,2003,5
2003-05-30,315.22,refinada,2003,5
2003-06-02,316.6,refinada,2003,6
2003-06-03,316.44,refinada,2003,6
2003-06-04,316.34,refinada,2003,6
2003-06-05,317.01,refinada,2003,6
2003-06-06,317.18,refinada,2003,6
2003-06-09,317.47,refinada,2003,6
2003-06-10,318.05,refinada,2003,6
2003-06-11,318.0,refinada,2003,6
2003-06-12,318.71,refinada,2003,6
2003-06-13,317.01,refinada,2003,6
2003-06-16,318.63,refinada,2003,6
2003-06-17,322.06,refinada,2003,6
2003-06-18,322.18,refinada,2003,6
2003-06-19,324.59,refinada,2003,6
2003-06-20,326.88,refinada,2003,6
2003-06-23,327.35,refinada,2003,6
2003-06-24,328.31,refinada,2003,6
2003-06-25,329.77,refinada,2003,6
2003-06-26,330.0,refinada,2003,6
2003-06-27,330.55,refinada,2003,6
2003-06-30,330.33,refinada,2003,6
2003-07-01,331.14,refinada,2003,7
2003-07-02,331.94,refinada,2003,7
2003-07-03,331.51,refinada,2003,7
2003-07-04,331.8,refinada,2003,7
2003-07-07,333.24,refinada,2003,7
2003-07-08,333.7,refinada,2003,7
2003-07-09,332.93,refinada,2003,7
2003-07-10,334.69,refinada,2003,7
2003-07-11,334.85,refinada,2003,7
2003-07-14,334.64,refinada,2003,7
2003-07-15,332.78,refinada,2003,7
2003-07-16,333.83,refinada,2003,7
2003-07-17,333.82,refinada,2003,7
2003-07-18,335.85,refinada,2003,7
2003-07-21,333.19,refinada,2003,7
2003-07-22,335.32,refinada,2003,7
2003-07-23,337.16,refinada,2003,7
2003-07-24,337.45,refinada,2003,7
2003-07-25,337.86,refinada,2003,7
2003-07-28,336.95,refinada,2003,7
2003-07-29,337.77,refinada,2003,7
2003-07-30,338.32,refinada,2003,7
2003-07-31,338.75,refinada,2003,7
2003-08-01,338.33,refinada,2003,8
2003-08-04,338.59,refinada,2003,8
2003-08-05,338.92,refinada,2003,8
2003-08-06,340.64,refinada,2003,8
2003-08-07,340.92,refinada,2003,8
2003-08-08,341.79,refinada,2003,8
2003-08-11,341.15,refinada,2003,8
2003-08-12,341.93,refinada,2003,8
2003-08-13,343.82,refinada,2003,8
2003-08-14,343.66,refinada,2003,8
2003-08-15,344.67,refinada,2003,8
2003-08-18,343.74,refinada,2003,8
2003-08-19,342.79,refinada,2003,8
2003-08-20,344.54,refinada,2003,8
2003-08-21,343.69,refinada,2003,8
2003-08-22,344.1,refinada,2003,8
2003-08-25,343.68,refinada,2003,8
2003-08-26,344.68,refinada,2003,8
2003-08-27,346.33,refinada,2003,8
2003-08-28,345.59,refinada,2003,8
2003-08-29,345.42,refinada,2003,8
2003-09-01,349.8,refinada,2003,9
2003-09-02,348.37,refinada,2003,9
2003-09-03,348.52,refinada,2003,9
2003-09-04,348.58,refinada,2003,9
2003-09-05,349.7,refinada,2003,9
2003-09-08,349.5,refinada,2003,9
2003-09-09,351.56,refinada,2003,9
2003-09-10,352.1,refinada,2003,9
2003-09-11,353.28,refinada,2003,9
2003-09-12,355.07,refinada,2003,9
2003-09-15,355.69,refinada,2003,9
2003-09-17,357.02,refinada,2003,9
2003-09-18,360.0,refinada,2003,9
2003-09-19,363.41,refinada,2003,9
2003-09-22,363.79,refinada,2003,9
2003-09-23,364.8,refinada,2003,9
2003-09-24,364.86,refinada,2003,9
2003-09-25,367.41,refinada,2003,9
2003-09-26,367.84,refinada,2003,9
2003-09-29,369.16,refinada,2003,9
2003-09-30,370.3,refinada,2003,9
2003-10-01,370.0,refinada,2003,10
2003-10-02,370.1,refinada,2003,10
2003-10-03,369.32,refinada,2003,10
2003-10-06,369.01,refinada,2003,10
2003-10-07,369.44,refinada,2003,10
2003-10-08,369.03,refinada,2003,10
2003-10-09,369.71,refinada,2003,10
2003-10-10,368.88,refinada,2003,10
2003-10-13,369.3,refinada,2003,10
2003-10-14,369.23,refinada,2003,10
2003-10-15,369.77,refinada,2003,10
2003-10-16,369.33,refinada,2003,10
2003-10-17,369.33,refinada,2003,10
2003-10-20,369.23,refinada,2003,10
2003-10-21,368.6,refinada,2003,10
2003-10-22,368.43,refinada,2003,10
2003-10-23,369.35,refinada,2003,10
2003-10-24,369.1,refinada,2003,10
2003-10-27,369.49,refinada,2003,10
2003-10-28,369.49,refinada,2003,10
2003-10-29,367.88,refinada,2003,10
2003-10-30,368.2,refinada,2003,10
2003-10-31,368.35,refinada,2003,10
2003-11-03,368.35,refinada,2003,11
2003-11-04,368.35,refinada,2003,11
2003-11-05,367.95,refinada,2003,11
2003-11-06,368.0,refinada,2003,11
2003-11-07,368.68,refinada,2003,11
2003-11-10,368.11,refinada,2003,11
2003-11-11,368.57,refinada,2003,11
2003-11-12,368.54,refinada,2003,11
2003-11-13,368.24,refinada,2003,11
2003-11-14,368.51,refinada,2003,11
2003-11-17,367.68,refinada,2003,11
2003-11-18,368.85,refinada,2003,11
2003-11-19,369.1,refinada,2003,11
2003-11-21,369.01,refinada,2003,11
2003-11-24,368.45,refinada,2003,11
2003-11-25,367.06,refinada,2003,11
2003-11-26,370.12,refinada,2003,11
2003-11-27,369.54,refinada,2003,11
2003-11-28,368.93,refinada,2003,11
2003-12-01,369.33,refinada,2003,12
2003-12-02,367.95,refinada,2003,12
2003-12-03,368.78,refinada,2003,12
2003-12-04,369.47,refinada,2003,12
2003-12-05,369.25,refinada,2003,12
2003-12-08,369.91,refinada,2003,12
2003-12-09,369.4,refinada,2003,12
2003-12-10,368.51,refinada,2003,12
2003-12-11,367.53,refinada,2003,12
2003-12-12,367.58,refinada,2003,12
2003-12-15,368.4,refinada,2003,12
2003-12-16,368.28,refinada,2003,12
2003-12-17,368.25,refinada,2003,12
2003-12-18,368.73,refinada,2003,12
2003-12-19,367.75,refinada,2003,12
2003-12-22,364.29,refinada,2003,12
2003-12-23,367.37,refinada,2003,12
2003-12-24,369.91,refinada,2003,12
2003-12-26,367.9,refinada,2003,12
2003-12-29,369.23,refinada,2003,12
2003-12-30,368.0,refinada,2003,12
2003-12-31,367.5,refinada,2003,12
2004-01-02,365.5,refinada,2004,1
2004-01-05,365.55,refinada,2004,1
2004-01-06,365.18,refinada,2004,1
2004-01-07,364.07,refinada,2004,1
2004-01-08,365.34,refinada,2004,1
2004-01-09,363.95,refinada,2004,1
2004-01-12,363.72,refinada,2004,1
2004-01-13,363.78,refinada,2004,1
2004-01-14,364.23,refinada,2004,1
2004-01-15,364.33,refinada,2004,1
2004-01-16,365.55,refinada,2004,1
2004-01-19,365.44,refinada,2004,1
2004-01-20,364.91,refinada,2004,1
2004-01-21,365.14,refinada,2004,1
2004-01-22,364.08,refinada,2004,1
2004-01-23,364.49,refinada,2004,1
2004-01-26,365.09,refinada,2004,1
2004-01-27,363.44,refinada,2004,1
2004-01-28,362.02,refinada,2004,1
2004-01-29,362.28,refinada,2004,1
2004-01-30,361.8,refinada,2004,1
2004-02-02,359.98,refinada,2004,2
2004-02-03,360.96,refinada,2004,2
2004-02-04,360.75,refinada,2004,2
2004-02-06,360.08,refinada,2004,2
2004-02-09,359.97,refinada,2004,2
2004-02-10,360.6,refinada,2004,2
2004-02-11,359.86,refinada,2004,2
2004-02-12,359.52,refinada,2004,2
2004-02-13,359.75,refinada,2004,2
2004-02-16,358.32,refinada,2004,2
2004-02-17,357.43,refinada,2004,2
2004-02-18,356.75,refinada,2004,2
2004-02-19,357.38,refinada,2004,2
2004-02-20,357.29,refinada,2004,2
2004-02-23,356.65,refinada,2004,2
2004-02-24,356.6,refinada,2004,2
2004-02-25,357.68,refinada,2004,2
2004-02-26,357.67,refinada,2004,2
2004-02-27,358.56,refinada,2004,2
2004-03-01,355.32,refinada,2004,3
2004-03-02,354.06,refinada,2004,3
2004-03-03,356.58,refinada,2004,3
2004-03-04,356.49,refinada,2004,3
2004-03-05,355.78,refinada,2004,3
2004-03-08,355.39,refinada,2004,3
2004-03-09,355.73,refinada,2004,3
2004-03-10,355.84,refinada,2004,3
2004-03-11,354.6,refinada,2004,3
2004-03-12,355.14,refinada,2004,3
2004-03-15,354.26,refinada,2004,3
2004-03-16,353.65,refinada,2004,3
2004-03-17,353.31,refinada,2004,3
2004-03-18,353.89,refinada,2004,3
2004-03-19,353.48,refinada,2004,3
2004-03-22,351.76,refinada,2004,3
2004-03-23,352.53,refinada,2004,3
2004-03-24,353.25,refinada,2004,3
2004-03-25,353.13,refinada,2004,3
2004-03-26,353.44,refinada,2004,3
2004-03-29,353.23,refinada,2004,3
2004-03-30,351.77,refinada,2004,3
2004-03-31,352.25,refinada,2004,3
2004-04-01,352.49,refinada,2004,4
2004-04-02,351.78,refinada,2004,4
2004-04-05,351.2,refinada,2004,4
2004-04-06,350.28,refinada,2004,4
2004-04-07,352.57,refinada,2004,4
2004-04-12,354.08,refinada,2004,4
2004-04-13,352.14,refinada,2004,4
2004-04-14,350.69,refinada,2004,4
2004-04-15,350.56,refinada,2004,4
2004-04-16,351.89,refinada,2004,4
2004-04-19,352.03,refinada,2004,4
2004-04-20,351.94,refinada,2004,4
2004-04-21,350.89,refinada,2004,4
2004-04-22,351.79,refinada,2004,4
2004-04-23,353.95,refinada,2004,4
2004-04-26,351.96,refinada,2004,4
2004-04-27,351.99,refinada,2004,4
2004-04-28,350.4,refinada,2004,4
2004-04-29,352.04,refinada,2004,4
2004-04-30,349.53,refinada,2004,4
2004-05-03,351.67,refinada,2004,5
2004-05-04,352.64,refinada,2004,5
2004-05-06,351.7,refinada,2004,5
2004-05-07,352.51,refinada,2004,5
2004-05-10,353.98,refinada,2004,5
2004-05-11,352.37,refinada,2004,5
2004-05-12,352.02,refinada,2004,5
2004-05-13,352.33,refinada,2004,5
2004-05-14,352.02,refinada,2004,5
2004-05-17,351.26,refinada,2004,5
2004-05-18,351.2,refinada,2004,5
2004-05-19,351.41,refinada,2004,5
2004-05-20,350.99,refinada,2004,5
2004-05-21,351.75,refinada,2004,5
2004-05-24,351.99,refinada,2004,5
2004-05-25,351.47,refinada,2004,5
2004-05-26,350.7,refinada,2004,5
2004-05-27,351.5,refinada,2004,5
2004-05-28,351.61,refinada,2004,5
2004-05-31,353.56,refinada,2004,5
2004-06-01,352.03,refinada,2004,6
2004-06-02,353.53,refinada,2004,6
2004-06-03,354.32,refinada,2004,6
2004-06-04,353.79,refinada,2004,6
2004-06-07,353.63,refinada,2004,6
2004-06-08,354.77,refinada,2004,6
2004-06-09,353.32,refinada,2004,6
2004-06-10,353.78,refinada,2004,6
2004-06-11,353.78,refinada,2004,6
2004-06-14,353.03,refinada,2004,6
2004-06-15,354.0,refinada,2004,6
2004-06-16,353.61,refinada,2004,6
2004-06-17,353.86,refinada,2004,6
2004-06-18,353.48,refinada,2004,6
2004-06-21,354.65,refinada,2004,6
2004-06-22,353.72,refinada,2004,6
2004-06-23,354.53,refinada,2004,6
2004-06-24,354.9,refinada,2004,6
2004-06-25,354.0,refinada,2004,6
2004-06-28,354.79,refinada,2004,6
2004-06-29,354.79,refinada,2004,6
2004-06-30,353.51,refinada,2004,6
2004-07-01,354.51,refinada,2004,7
2004-07-02,354.42,refinada,2004,7
2004-07-05,354.75,refinada,2004,7
2004-07-06,354.51,refinada,2004,7
2004-07-07,354.75,refinada,2004,7
2004-07-08,354.89,refinada,2004,7
2004-07-09,354.52,refinada,2004,7
2004-07-12,355.24,refinada,2004,7
2004-07-13,354.23,refinada,2004,7
2004-07-14,354.03,refinada,2004,7
2004-07-15,353.25,refinada,2004,7
2004-07-16,354.08,refinada,2004,7
2004-07-19,353.12,refinada,2004,7
2004-07-20,353.38,refinada,2004,7
2004-07-21,353.19,refinada,2004,7
2004-07-22,353.54,refinada,2004,7
2004-07-23,353.94,refinada,2004,7
2004-07-26,354.68,refinada,2004,7
2004-07-27,354.61,refinada,2004,7
2004-07-28,355.12,refinada,2004,7
2004-07-29,356.69,refinada,2004,7
2004-07-30,356.46,refinada,2004,7
2004-08-02,356.5,refinada,2004,8
2004-08-03,357.21,refinada,2004,8
2004-08-04,356.4,refinada,2004,8
2004-08-05,355.93,refinada,2004,8
2004-08-06,356.16,refinada,2004,8
2004-08-09,356.19,refinada,2004,8
2004-08-10,356.22,refinada,2004,8
2004-08-11,356.72,refinada,2004,8
2004-08-12,357.12,refinada,2004,8
2004-08-13,357.69,refinada,2004,8
2004-08-16,357.96,refinada,2004,8
2004-08-17,357.26,refinada,2004,8
2004-08-18,357.54,refinada,2004,8
2004-08-19,358.15,refinada,2004,8
2004-08-20,358.0,refinada,2004,8
2004-08-23,358.38,refinada,2004,8
2004-08-24,359.36,refinada,2004,8
2004-08-25,360.68,refinada,2004,8
2004-08-26,360.63,refinada,2004,8
2004-08-27,360.74,refinada,2004,8
2004-08-30,361.47,refinada,2004,8
